Pub_year,Title,DOI,subject,top5_keywords
1966.0,the spectrum and structure of singlet ch 2,https://doi.org/10.1098/rspa.1966.0229,Chemistry,cdot circ state nu upper ultraviolet ch 000 hch singlet
1949.0,chemical reactions produced by very high light intensities,https://doi.org/10.1038/164658a0,Chemistry,photochemical much intensity 000 region light reactions courses hitherto exceed
1949.0,chemical reactions produced by very high light intensities,https://doi.org/10.1038/164658a0,Chemistry,photochemical much intensity 000 region light reactions courses hitherto exceed
1955.0,electronic population analysis on lcao mo molecular wave functions i,https://doi.org/10.1063/1.1740588,Chemistry,co populations overlap gross atomic atom population total mo electrons
1955.0,crystalline high polymers of  olefins,https://doi.org/10.1021/ja01611a109,Chemistry,crystalline polypropylene polymers discusses poly amorphous chapter olefins hydrocarbons higher
1958.0,a three dimensional model of the myoglobin molecule obtained by x ray analysis,https://doi.org/10.1038/181662a0,Chemistry,protein dorothy perutz bernal crowfoot 1934 patterns produce information dimensional
1950.0,the path of carbon in photosynthesis vii respiration and photosynthesis,https://doi.org/10.1093/jxb/1.1.63,Chemistry,dark barley algae allowed light respiration sub air labeled glycolic
1930.0,further investigations on the kinetics of gaseous oxidation reactions,https://doi.org/10.1098/rspa.1930.0156,Chemistry,oxidation oxygen reactions rate concentration following intermediate encounter hydrocarbon chains
1951.0,the structure of proteins two hydrogen bonded helical configurations of the polypeptide chain,https://doi.org/10.1073/pnas.37.4.205,Chemistry,configurations proteins ways reasonable polypeptide structure chain information globular attacking
1939.0,an electrophoretic study of immune sera and purified antibody preparations,https://doi.org/10.1084/jem.69.1.119,Chemistry,antibody gamma globulin rabbit horse serum component sera percentage antisera
1929.0,a method for the determination of diffusion constants and the calculation of the radius and weight of the hemoglobin molecule,https://doi.org/10.1085/jgp.12.4.543,Chemistry,hemoglobin monoxide coefficient diffusion carbon determining method solutes 0420 0005
1934.0,. Production artificielle d'lments radioactifs - II. Preuve chimique de la transmutation des lments,https://doi.org/10.1051/jphysrad:0193400504015300,Chemistry,de et le par les positrons du des mg radioactifs
1894.0,Einfluss der configuration auf die wirkung der enzyme.,https://doi.org/10.1002/cber.18940270364,Chemistry,die emulsin der und des spaltung ist bei das pct
1906.0,the alcoholic ferment of yeast juice,https://doi.org/10.1098/rspb.1906.0029,Chemistry,juice fermentation boiled yeast filtered glucose produced fermentative 265 rapp
1915.0,the density of lead from ceylon thorite,https://doi.org/10.1038/094615b0,Chemistry,lead piece kilograms specimen ceylon thorite obtained finest mr hyman
1913.0,the origin of actinium,https://doi.org/10.1038/091634a0,Chemistry,uranium tantalum rays eka expulsion member actinium fajans occupying table
1903.0,revision des atomgewichtes von casium,https://doi.org/10.1002/zaac.19030340131,Chemistry,casiums und des 132 atomgewicht nitrat ergab bromid chlorid 879
1905.0,revision der atomgewichte von natrium und chlor,https://doi.org/10.1002/zaac.19050470108,Chemistry,von natriumchlorid silberchlorid das die und silber atomgewichte verhaltnis zu
1992.0,autophagy in yeast demonstrated with proteinase deficient mutants and conditions for its induction,https://doi.org/10.1083/jcb.119.2.301,Medicine,bodies vacuoles autophagic deficient ribosomes nutrient prb1 accumulation cytosol cells
2005.0,microstructure of a spatial map in the entorhinal cortex,https://doi.org/10.1038/nature03721,Medicine,grid environment map dmec spacing vertex neural spatial cells persists
2005.0,microstructure of a spatial map in the entorhinal cortex,https://doi.org/10.1038/nature03721,Medicine,grid environment map dmec spacing vertex neural spatial cells persists
1990.0,phospholipid binding by a synaptic vesicle protein homologous to the regulatory region of protein kinase c,https://doi.org/10.1038/345260a0,Medicine,p65 ca2 synaptic pkc binds domain phospholipids c2 kinase exocytosis
1992.0,synaptotagmin a calcium sensor on the synaptic vesicle surface,https://doi.org/10.1126/science.1589771,Medicine,calcium synaptotagmin exocytosis synaptic binding dependent negatively cooperative transducing enigma
1993.0,botulinum neurotoxin a selectively cleaves the synaptic protein snap 25,https://doi.org/10.1038/365160a0,Medicine,bont neurotoxin botulinum zinc snap synaptic 25 cleaves toxin release
1994.0,synaptotagmin i a major ca2 sensor for transmitter release at a central synapse,https://doi.org/10.1016/0092-8674(94)90556-8,Medicine,release synchronous neurotransmitter ca2 synaptotagmin mice hippocampal ca asynchronous neurons
1980.0,identification of 23 complementation groups required for post translational events in the yeast secretory pathway,https://doi.org/10.1016/0092-8674(80)90128-2,Medicine,mutant degrees invertase temperature 37 secretion cells dense complementation permissive
1979.0,secretion and cell surface growth are blocked in a temperature sensitive mutant of saccharomyces cerevisiae,https://doi.org/10.1073/pnas.76.4.1858,Medicine,temperature pool phosphatase secretory accumulated 37 vesicles degrees cells enzymes
1993.0,a protein assembly disassembly pathway in vitro that may correspond to sequential steps of synaptic vesicle docking activation and fusion,https://doi.org/10.1016/0092-8674(93)90376-2,Medicine,nsf snare snap fusion synaptotagmin complex vesicle syntaxin bind vamp
1998.0,visualizing secretion and synaptic transmission with ph sensitive green fluorescent proteins,https://doi.org/10.1038/28190,Medicine,secretory encodable phluorins ph secretion synaptic vesicles protein vesicle cells
1993.0,snap receptors implicated in vesicle targeting and fusion,https://doi.org/10.1038/362318a0,Medicine,vesicle proteins fusion nsf snares snaps membrane target apparatus components
2006.0,induction of pluripotent stem cells from mouse embryonic and adult fibroblast cultures by defined factors,https://doi.org/10.1016/j.cell.2006.07.024,Medicine,cells stem es embryonic ips pluripotent factors demonstrate mouse cell
2007.0,induction of pluripotent stem cells from adult human fibroblasts by defined factors,https://doi.org/10.1016/j.cell.2007.11.019,Medicine,cells human ips pluripotent stem somatic adult fibroblasts demonstrate factors
1973.0,identification of a novel cell type in peripheral lymphoid organs of mice i morphology quantitation tissue distribution,https://doi.org/10.1084/jem.137.5.1142,Medicine,cell cells novel contains large small type engage dendritic endocytosis
1998.0,defective lps signaling in c3h hej and c57bl 10sccr mice mutations in tlr4 gene,https://doi.org/10.1126/science.282.5396.2085,Medicine,lps tlr4 mice c3h 10sccr c57bl hej gram mutation signal
1985.0,identification of a specific telomere terminal transferase activity in tetrahymena extracts,https://doi.org/10.1016/0092-8674(85)90170-9,Medicine,ttgggg repeats tetrahymena dna addition primers telomeric elongation telomere activity
1985.0,identification of a specific telomere terminal transferase activity in tetrahymena extracts,https://doi.org/10.1016/0092-8674(85)90170-9,Medicine,ttgggg repeats tetrahymena dna addition primers telomeric elongation telomere activity
1983.0,isolation of a t lymphotropic retrovirus from a patient at risk for acquired immune deficiency syndrome aids,https://doi.org/10.1126/science.6189183,Medicine,htlv virus isolate patient aids transmitted viruses family previous similar
1983.0,isolation of a t lymphotropic retrovirus from a patient at risk for acquired immune deficiency syndrome aids,https://doi.org/10.1126/science.6189183,Medicine,htlv virus isolate patient aids transmitted viruses family previous similar
1981.0,establishment in culture of pluripotential cells from mouse embryos,https://doi.org/10.1038/292154a0,Medicine,mouse vitro vivo lines cells cultures formation cell karyotype innoculation
1987.0,site directed mutagenesis by gene targeting in mouse embryo derived stem cells,https://doi.org/10.1016/0092-8674(87)90646-5,Medicine,hprt targeting gene exogenous endogenous neor sequence efficiencies g418r classes
1987.0,targetted correction of a mutant hprt gene in mouse embryonic stem cells,https://doi.org/10.1038/330576a0,Medicine,es gene predetermined route hprt target culture mouse mammalian cells
1998.0,potent and specific genetic interference by double stranded rna in caenorhabditis elegans,https://doi.org/10.1038/35888,Medicine,interference rna injected double stranded endogenous animals gene effects antisense
1998.0,potent and specific genetic interference by double stranded rna in caenorhabditis elegans,https://doi.org/10.1038/35888,Medicine,interference rna injected double stranded endogenous animals gene effects antisense
1977.0,multi planar image formation using nmr spin echoes,https://doi.org/10.1088/0022-3719/10/3/004,Medicine,imaging spin magnetic method echoes nmr spins exploits planar faster
1973.0,image formation by induced local interactions examples employing nuclear magnetic resonance,https://doi.org/10.1038/242190a0,Medicine,image object may graphical resolved smallest interact distinguished representation wavelength
1986.0,genetic control of programmed cell death in the nematode c elegans,https://doi.org/10.1016/0092-8674(86)90004-8,Medicine,ced programmed genes cells death fates wild nematode elegans cell
1977.0,post embryonic cell lineages of the nematode caenorhabditis elegans,https://doi.org/10.1016/0012-1606(77)90158-0,Medicine,lineages hermaphrodite male cells divisions cell mature blast sexual morphologically
1987.0,negative regulation of mitosis by wee1 a gene encoding a protein kinase homolog,https://doi.org/10.1016/0092-8674(87)90458-2,Medicine,wee1 mitosis protein cdc25 mitotic lethal kinase size required cells
1987.0,complementation used to clone a human homologue of the fission yeast cell cycle control gene cdc2,https://doi.org/10.1038/327031a0,Medicine,cdc2 yeast human homologue gene selecting expressing clones humans cdna
1983.0,cyclin a protein specified by maternal mrna in sea urchin eggs that is destroyed at each cleavage division,https://doi.org/10.1016/0092-8674(83)90420-8,Medicine,proteins urchin sea destroyed synthesis spisula clam pictus surf lytechinus
1971.0,genetic control of the cell division cycle in yeast iv genes controlling bud emergence and cytokinesis,https://doi.org/10.1016/0014-4827(71)90223-0,Medicine,cdc1 bud emergence cells temperature restrictive cultures function defect execution
1969.0,cyclic nucleotide dependent protein kinases iv widespread occurrence of adenosine 3 5 monophosphate dependent protein kinase in various tissues and phyla of the animal kingdom,https://doi.org/10.1073/pnas.64.4.1349,Medicine,monophosphate adenosine many protein invertebrate phyla unifying kinases thirty diverse
1957.0,3 4 dihydroxyphenylalanine and 5 hydroxytryptophan as reserpine antagonists,https://doi.org/10.1038/1801200a0,Medicine,hydroxytryptamine reserpine catechol amines adrenergic central part system established1 transmitter2
1958.0,a fluorimetric method for the determination of dopamine 3 hydroxytyramine,https://doi.org/10.1111/j.1748-1716.1958.tb01628.x,Medicine,summary
1958.0,a method for the fluorimetric determination of adrenaline and noradrenaline in tissues 1,https://doi.org/10.1111/j.1748-1716.1958.tb01627.x,Medicine,summary
1975.0,transfer of proteins across membranes i presence of proteolytically processed and unprocessed nascent immunoglobulin light chains on membrane bound ribosomes of murine myeloma,https://doi.org/10.1083/jcb.67.3.835,Medicine,chains light nascent rough microsomes completion chain unprocessed vitro processed
1977.0,nitric oxide activates guanylate cyclase and increases guanosine 3 5 cyclic monophosphate levels in various tissue preparations,https://doi.org/10.1073/pnas.74.8.3203,Medicine,abstract
1980.0,the obligatory role of endothelial cells in the relaxation of arterial smooth muscle by acetylcholine,https://doi.org/10.1038/288373a0,Medicine,ach relaxation strip intimal rubbing thoracic aorta preparation rabbit endothelial
1987.0,endothelium derived relaxing factor produced and released from artery and vein is nitric oxide,https://doi.org/10.1073/pnas.84.24.9265,Medicine,abstract
1982.0,novel proteinaceous infectious particles cause scrapie,https://doi.org/10.1126/science.6801762,Medicine,agent scrapie degenerative inactivation nucleic procedures causes acids may prion
1974.0,restriction of in vitro t cell mediated cytotoxicity in lymphocytic choriomeningitis within a syngeneic or semiallogeneic system,https://doi.org/10.1038/248701a0,Medicine,cells restricted cooperation experiments1 helper budding4 precursors operates choriomeningitis similarly
1974.0,immunological surveillance against altered self components by sensitised t lymphocytes in lymphocytic choriomeningitis,https://doi.org/10.1038/251547a0,Medicine,lcm infected cells sensitised complex3 lysis 51cr overlaying activity1 targets
1974.0,restriction of in vitro t cell mediated cytotoxicity in lymphocytic choriomeningitis within a syngeneic or semiallogeneic system,https://doi.org/10.1038/248701a0,Medicine,cells restricted cooperation experiments1 helper budding4 precursors operates choriomeningitis similarly
1974.0,immunological surveillance against altered self components by sensitised t lymphocytes in lymphocytic choriomeningitis,https://doi.org/10.1038/251547a0,Medicine,lcm infected cells sensitised complex3 lysis 51cr overlaying activity1 targets
1980.0,mutations affecting segment number and polarity in drosophila,https://doi.org/10.1038/287795a0,Medicine,loci drosophila unit alter segment phenotypes segmental melanogaster majority segmentation
1980.0,mutations affecting segment number and polarity in drosophila,https://doi.org/10.1038/287795a0,Medicine,loci drosophila unit alter segment phenotypes segmental melanogaster majority segmentation
1978.0,a gene complex controlling segmentation in drosophila,https://doi.org/10.1038/276565a0,Medicine,repressor code gradient cis along regulatory genes gene complex antero
1980.0,purification of the regulatory component of adenylate cyclase,https://doi.org/10.1073/pnas.77.11.6516,Medicine,adenylate 000 cyclase polypeptides 52 variant s49 32p activity solutions
1977.0,Sizing and mapping of early adenovirus mRNAs by gel electrophoresis of S1 endonuclease-digested hybrids,https://doi.org/10.1016/0092-8674(77)90272-0,Medicine,transcripts cytoplasmic viral early restriction dna duplex transcribed rna genome
1977.0,an amazing sequence arrangement at the 5 ends of adenovirus 2 messenger rna,https://doi.org/10.1016/0092-8674(77)90180-5,Medicine,ad2 sequences loops late mrnas mrna positions dna left genome
1956.0,The phosphorylase b to a converting enzyme of rabbit skeletal muscle,https://doi.org/10.1016/0006-3002(56)90273-6,Medicine,enzyme phosphorylase atp converting 32p reaction conversion activity pr illustrated
1976.0,dna related to the transforming gene s of avian sarcoma viruses is present in normal avian dna,https://doi.org/10.1038/260170a0,Medicine,asv chicken normal fibroblasts sequences dna genomes transforming viral avian
1976.0,dna related to the transforming gene s of avian sarcoma viruses is present in normal avian dna,https://doi.org/10.1038/260170a0,Medicine,asv chicken normal fibroblasts sequences dna genomes transforming viral avian
1972.0,definition and antagonism of histamine h2 receptors,https://doi.org/10.1038/236385a0,Medicine,gastrin histamine physiology unravel antagonist help drugs h2 receptor group
1976.0,evidence for somatic rearrangement of immunoglobulin genes coding for variable and constant regions,https://doi.org/10.1073/pnas.73.10.3628,Medicine,abstract
1973.0,regulation of 3 hydroxy 3 methylglutaryl coenzyme a reductase activity in human fibroblasts by lipoproteins,https://doi.org/10.1073/pnas.70.7.2162,Medicine,lipoproteins methylglutaryl reductase serum activity coenzyme human hydroxy density enzyme
1975.0,continuous cultures of fused cells secreting antibody of predefined specificity,https://doi.org/10.1038/256495a0,Medicine,lines myeloma antibodies mouse cell predefined permanent culture fusion tissue
1975.0,continuous cultures of fused cells secreting antibody of predefined specificity,https://doi.org/10.1038/256495a0,Medicine,lines myeloma antibodies mouse cell predefined permanent culture fusion tissue
1955.0,the natural selection theory of antibody formation,https://doi.org/10.1073/pnas.41.11.849,Medicine,interpretation antibody speculative offering immense formulated framework basic amount attempts
1950.0,the origin and behavior of mutable loci in maize,https://doi.org/10.1073/pnas.36.6.344,Medicine,occurrence genic phenomenon variegation instability mutable recognized organisms drosophila genes
1942.0,the fusion of broken ends of chromosomes following nuclear fusion,https://doi.org/10.1073/pnas.28.11.458,Medicine,addressed bfb breakage mcclintock written bridge research article period fusion
1975.0,thromboxanes a new group of biologically active compounds derived from prostaglandin endoperoxides,https://doi.org/10.1073/pnas.72.8.2994,Medicine,thromboxane platelets a2 b2 g2 intermediate unstable arachidonic prostaglandin acid
1974.0,prostaglandin endoperoxides novel transformations of arachidonic acid in human platelets,https://doi.org/10.1073/pnas.71.9.3400,Medicine,abstract
1974.0,isolation and structure of two prostaglandin endoperoxides that cause platelet aggregation,https://doi.org/10.1073/pnas.71.2.345,Medicine,abstract
1979.0,arachidonic acid metabolism in polymorphonuclear leukocytes effects of ionophore a23187,https://doi.org/10.1073/pnas.76.5.2148,Medicine,acid arachidonic ionophore formation dihydroxy leukocytes icosatetraenoic addition hydroxy 12
1979.0,leukotriene c a slow reacting substance from murine mastocytoma cells,https://doi.org/10.1073/pnas.76.9.4275,Medicine,srs leukotriene acid icosatetraenoic identified 14 epoxy dihydroxy 11 triene
1976.0,an enzyme isolated from arteries transforms prostaglandin endoperoxides to an unstable substance that inhibits platelet aggregation,https://doi.org/10.1038/263663a0,Medicine,pgx platelet aggregation endoperoxides prostaglandin generation certain mechanism formation physiopathological
1971.0,inhibition of prostaglandin synthesis as a mechanism of action for aspirin like drugs,https://doi.org/10.1038/newbio231232a0,Medicine,prostaglandins aspirin salicylate therapeutic inhibition drugs lung guinea pig like
1958.0,on the regulation of bile acid formation in the rat liver,https://doi.org/10.1111/j.1748-1716.1958.tb01572.x,Medicine,summary
1959.0,observations on the effects of infusion of prostnglnndin e in man,https://doi.org/10.1111/j.1748-1716.1959.tb01686.x,Medicine,pge long effects observed tabulated persisting lasting elicited oppressive aged
1968.0,receptive fields and functional architecture of monkey striate cortex,https://doi.org/10.1113/jphysiol.1968.sp008455,Medicine,cells colour extracellularly hypercomplex categorized retinas macaque spider anaesthetized stimulus
1965.0,comparison of the effects of unilateral and bilateral eye closure on cortical unit responses in kittens,https://doi.org/10.1152/jn.1965.28.6.1029,Medicine,eye eyes cells cortex geniculate driven cortical kitten newborn deprivation
1968.0,receptive fields and functional architecture of monkey striate cortex,https://doi.org/10.1113/jphysiol.1968.sp008455,Medicine,cells colour extracellularly hypercomplex categorized retinas macaque spider anaesthetized stimulus
1965.0,comparison of the effects of unilateral and bilateral eye closure on cortical unit responses in kittens,https://doi.org/10.1152/jn.1965.28.6.1029,Medicine,eye eyes cells cortex geniculate driven cortical kitten newborn deprivation
1966.0,properties of antibodies cytophilic for macrophages,https://doi.org/10.1084/jem.123.1.119,Medicine,cytophilic binding macrophages antibody property complement antibodies species shown activity
1963.0,properties of guinea pig 7s antibodies ii identification of antibodies involved in passive cutaneous and systemic anaphylaxis,https://doi.org/10.1084/jem.117.6.951,Medicine,antibodies guinea cutaneous pig 7s passive gamma mediate unable antibody
1963.0,properties of guinea pig 7s antibodies i electrophoretic separation of two types of guinea pig 7s antibodies,https://doi.org/10.1084/jem.117.6.937,Medicine,migrating antibodies guinea 7s fast slow pig antibody hapten adjuvants
1973.0,computerized transverse axial scanning tomography part 1 description of system,https://doi.org/10.1259/0007-1285-46-552-1016,Medicine,head ray displayed multitude readings cranium slices angles pictures computer
1971.0,specific cleavage of simian virus 40 dna by restriction endonuclease of hemophilus influenzae,https://doi.org/10.1073/pnas.68.12.2913,Medicine,dna fragments sv40 endonuclease restriction 10 resolvable equimolar daltons mobility
1970.0,a restriction enzyme from hemophilus influenzae ii base sequence of the recognition site,https://doi.org/10.1016/0022-2836(70)90150-6,Medicine,40 limit product nucleotide phosphoryl breaks ends influenzae endonuclease strand
1970.0,characterization of ovine hypothalamic hypophysiotropic tsh releasing factor,https://doi.org/10.1038/226321a0,Medicine,carboxylyl pyrrolidone histidyl proline amide hypothalamic trf ovine physicochemical qualitatively
1959.0,assay of plasma insulin in human subjects by immunological methods,https://doi.org/10.1038/1841648b0,Medicine,insulin beef human pork insulins binding iodine labelled employing measurement
1965.0,a new antigen in leukemia sera,https://doi.org/10.1001/jama.1965.03080070025007,Medicine,transfusions precipitins patients isoprecipitins received developed serum blood since specific
1970.0,viral rna dependent dna polymerase rna dependent dna polymerase in virions of rna tumour viruses,https://doi.org/10.1038/2261209a0,Medicine,rna viruses dna upheld synthesizes carcinogenesis virions inverted investigators apparently
1970.0,viral rna dependent dna polymerase rna dependent dna polymerase in virions of rous sarcoma virus,https://doi.org/10.1038/2261211a0,Medicine,polymerase rna dependent dna rous virions viral sarcoma virus
1954.0,plaque formation and isolation of pure lines with poliomyelitis viruses,https://doi.org/10.1084/jem.99.2.167,Medicine,virus plaques plaque monkey lines produced single specific testis parent
1955.0,the fine structure of neurons,https://doi.org/10.1083/jcb.1.1.69,Medicine,nissl reticulum cisternae neurons endoplasmic bodies granules membranous clusters tightly
1955.0,a small particulate component of the cytoplasm,https://doi.org/10.1083/jcb.1.1.59,Medicine,cytoplasm ground component types substance cell cytochemical cytological particulate freely
1946.0,fractionation of mammalian liver cells by differential centrifugation i problems methods and preparation of extract,https://doi.org/10.1084/jem.84.1.51,Medicine,liver technical exclusively suspensions materials procedures considered cytoplasm scale cytoplasmic
1945.0,a study of tissue culture cells by electron microscopy methods and preliminary observations,https://doi.org/10.1084/jem.81.3.233,Medicine,electron procured micrographs examination proved chick details disclosed embryos culture
1946.0,fractionation of mammalian liver cells by differential centrifugation ii experimental procedures and results,https://doi.org/10.1084/jem.84.1.61,Medicine,fraction liver extract fractionation elements microsome granule supernate large hepatic
1956.0,evidence for the presence of noradrenaline in submicroscopic structures of adrenergic axons,https://doi.org/10.1038/177044b0,Medicine,gm nerves adrenergic medullary transmitter adrenal release substance per may
1952.0,independent functions of viral protein and nucleic acid in growth of bacteriophage,https://doi.org/10.1085/jgp.36.1.39,Medicine,phage dna sulfur bacteria debris cell cent infected adsorption t2
1961.0,the dependence of cell free protein synthesis in e coli upon naturally occurring or synthetic polyribonucleotides,https://doi.org/10.1073/pnas.47.10.1588,Medicine,amino rna protein polynucleotide acid stimulated template synthesis incorporation system
1965.0,Structure of a Ribonucleic Acid,https://doi.org/10.1126/science.147.3664.1462,Medicine,alanine nucleic complete yeast transfer nucleotide rna known sequence determined
1956.0,tonic and phasic ventral horn cells differentiated by post tetanic potentiation in cat extensors,https://doi.org/10.1111/j.1748-1716.1956.tb01347.x,Medicine,summary
1952.0,cis trans isomers of vitamin a and retinene in the rhodopsin system,https://doi.org/10.1085/jgp.36.2.269,Medicine,vitamin rhodopsin trans cis isomer carotenoid ineffective commercial shapes retinene
1953.0,the molar extinction of rhodopsin,https://doi.org/10.1085/jgp.37.2.189,Medicine,retinene rhodopsin bleaching opsin molar solution sulfhydryl extinction trans efficiency
1910.0,a transmissible avian neoplasm sarcoma of the common fowl,https://doi.org/10.1084/jem.12.5.696,Medicine,fowls tumor growth transplantable individuals far sarcoma avian negative small
1953.0,enzymes of fatty acid metabolism,https://doi.org/10.1016/0006-3002(53)90149-8,Medicine,coa fatty acyl acid cycle acetyl acetoacetyl hydroxybutyryl butyryl crotonyl
1952.0,a quantitative description of membrane current and its application to conduction and excitation in nerve,https://doi.org/10.1113/jphysiol.1952.sp004764,Medicine,physiol papers 1952 116 section 424 huxley 566 449 concludes
1952.0,a quantitative description of membrane current and its application to conduction and excitation in nerve,https://doi.org/10.1113/jphysiol.1952.sp004764,Medicine,physiol papers 1952 116 section 424 huxley 566 449 concludes
1953.0,molecular structure of nucleic acids a structure for deoxyribose nucleic acid,https://doi.org/10.1038/171737a0,Medicine,crick obituary francis immediately notice escaped words deeper opened tour
1953.0,molecular structure of nucleic acids a structure for deoxyribose nucleic acid,https://doi.org/10.1038/171737a0,Medicine,crick obituary francis immediately notice escaped words deeper opened tour
1947.0,the variation of phase along the basilar membrane with sinusoidal vibrations,https://doi.org/10.1121/1.1916502,Medicine,partition cochlear vibration phase measurements means basilar tension traveling along
1946.0,gene recombination in escherichia coli,https://doi.org/10.1038/158558a0,Medicine,nutritional mixed occurrence sexual bacterium revealed strongly escherichia mutants suggest
1941.0,genetic control of biochemical reactions in neurospora,https://doi.org/10.1073/pnas.27.11.499,Medicine,genes characters reactions approach biochemical physiological likely control system study
1941.0,genetic control of biochemical reactions in neurospora,https://doi.org/10.1073/pnas.27.11.499,Medicine,genes characters reactions approach biochemical physiological likely control system study
1947.0,physiological studies of the effects of intermittent positive pressure breathing on cardiac output in man,https://doi.org/10.1152/ajplegacy.1947.152.1.162,Medicine,pressure breathing positive lungs atmospheric ippb expiratory respirators automatic continuous
1947.0,physiological studies of the effects of intermittent positive pressure breathing on cardiac output in man,https://doi.org/10.1152/ajplegacy.1947.152.1.162,Medicine,pressure breathing positive lungs atmospheric ippb expiratory respirators automatic continuous
1944.0,streptomycin a substance exhibiting antibiotic activity against gram positive and gram negative bacteria,https://doi.org/10.3181/00379727-55-14461,Medicine,actinomyces substance summarya griseus antibacterial streptomycin resembles designated strains organism
1940.0,bacteriostatic and bactericidal substances produced by a soil actinomyces,https://doi.org/10.3181/00379727-45-11768,Medicine,ether gram bacteria bactericidal bacteriostatic actinomycin 000 water soluble substance
1937.0,spontaneous encephalomyelitis of mice a new virus disease,https://doi.org/10.1084/jem.65.5.705,Medicine,mice virus paralysis intracerebral necrosis ganglion spinal injection signs cord
1937.0,prefrontal leucotomy in the treatment of mental disorders,https://doi.org/10.1176/ajp.93.6.1379,Medicine,recoveries simple well disorder mental surgical leucotomy prefrontal safe prove
1944.0,thyroid and metathyroid diabetes,https://doi.org/10.1210/endo-35-3-158,Medicine,thyroid diabetes daily gm animals experiments made ash powder benedict
1942.0,the sensitivity to hypertensin adrenalin and renin of unanesthetized normal adrenalectomized hypophysectomized and nephrectomized dogs,https://doi.org/10.7326/0003-4819-17-3-451,Medicine,pressor substance renin kidneys bergmann1discovered tigerstedt intravenously 1898 excerpt prolonged
1940.0,an enzyme from bacteria able to destroy penicillin,https://doi.org/10.1038/146837a0,Medicine,penicillin done noted colityphoid fleming1 belonging organisms cause bacteria resistance
1935.0,the antihaemorrhagic vitamin of the chick occurrence and chemical nature,https://doi.org/10.1038/135652b0,Medicine,hog beef fat cent vitamin disease 20 liver per factor
1932.0,hexuronic acid as the antiscorbutic factor,https://doi.org/10.1038/129943c0,Medicine,scurvy animals hexuronic ninetieth receiving day experiment showed free acid
1926.0,treatment of pernicious anemia by a special diet,https://doi.org/10.1001/jama.1926.02680070016005,Medicine,pernicious anemia diet early patients disease treatment form osler 1885
1927.0,a diet rich in liver in the treatment of pernicious anemia study of one hundred and five cases,https://doi.org/10.1001/jama.1927.02690100021007,Medicine,105 diet patients year reported observations total ninety loughlin elders
1926.0,treatment of pernicious anemia by a special diet,https://doi.org/10.1001/jama.1926.02680070016005,Medicine,pernicious anemia diet early patients disease treatment form osler 1885
1927.0,a diet rich in liver in the treatment of pernicious anemia study of one hundred and five cases,https://doi.org/10.1001/jama.1927.02690100021007,Medicine,105 diet patients year reported observations total ninety loughlin elders
1928.0,uber die geschwindigkeit der photochemischen kohlensaurezersetzung in lebenden zellen ii,https://doi.org/10.1007/978-3-642-47774-4_26,Medicine,abschnitte folgende zerfallt mitteilung1 vorliegende die
1928.0,uber die wirkung des kohlenoxyds auf den stoffwechsel der hefe,https://doi.org/10.1007/978-3-642-47774-4_20,Medicine,reagiert schwermetallverbindungen temperatur niedriger kohlenoxyd da mit bei
1908.0,results of the transplantation of blood vessels organs and limbs,https://doi.org/10.1001/jama.1983.03340070050029,Medicine,payr murphy limb vascular surgery method development experiments united invagination
